Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[ecotype],Characteristics[growth condition],Characteristics[age],Unit[time unit],Characteristics[developmental stage],Characteristics[organism part],Characteristics[genotype],Characteristics[stimulus],Comment[replicate],Material Type,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Protocol REF,Performer,Protocol REF,Derived Array Data File,Comment [Derived ArrayExpress FTP file],Factor Value[genotype],Factor Value[compound],Factor Value[dose],Unit[dose unit],Factor Value[time],Unit[time unit]
R1_rlp23-1_nlp20_010,ERS5229561,SAMEA7471865,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_rlp23-1_nlp20_010,group 243,sequencing assay,ERX4623927,R1-1_rlp23-1_nlp20_010.fq.gz,R1-1_rlp23-1_nlp20_010.fq.gz,ERR4703236,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4703236/ERR4703236.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,10,minute
R1_rlp23-1_nlp20_010,ERS5229561,SAMEA7471865,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_rlp23-1_nlp20_010,group 243,sequencing assay,ERX4623927,R1-2_rlp23-1_nlp20_010.fq.gz,R1-2_rlp23-1_nlp20_010.fq.gz,ERR4703237,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4703237/ERR4703237.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,10,minute
R1_rlp23-1_nlp20_010,ERS5229561,SAMEA7471865,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_rlp23-1_nlp20_010,group 243,sequencing assay,ERX4623927,R1-3_rlp23-1_nlp20_010.fq.gz,R1-3_rlp23-1_nlp20_010.fq.gz,ERR4703238,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4703238/ERR4703238.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,10,minute
R1_rlp23-1_nlp20_030,ERS5229562,SAMEA7471866,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_rlp23-1_nlp20_030,group 244,sequencing assay,ERX4623928,R1-1_rlp23-1_nlp20_030.fq.gz,R1-1_rlp23-1_nlp20_030.fq.gz,ERR4703239,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4703239/ERR4703239.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,30,minute
R1_rlp23-1_nlp20_030,ERS5229562,SAMEA7471866,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_rlp23-1_nlp20_030,group 244,sequencing assay,ERX4623928,R1-2_rlp23-1_nlp20_030.fq.gz,R1-2_rlp23-1_nlp20_030.fq.gz,ERR4703240,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4703240/ERR4703240.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,30,minute
R1_rlp23-1_nlp20_030,ERS5229562,SAMEA7471866,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_rlp23-1_nlp20_030,group 244,sequencing assay,ERX4623928,R1-3_rlp23-1_nlp20_030.fq.gz,R1-3_rlp23-1_nlp20_030.fq.gz,ERR4703241,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4703241/ERR4703241.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,30,minute
R1_rlp23-1_nlp20_090,ERS5229563,SAMEA7471867,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_rlp23-1_nlp20_090,group 245,sequencing assay,ERX4623929,R1-1_rlp23-1_nlp20_090.fq.gz,R1-1_rlp23-1_nlp20_090.fq.gz,ERR4703242,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4703242/ERR4703242.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,90,minute
R1_rlp23-1_nlp20_090,ERS5229563,SAMEA7471867,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_rlp23-1_nlp20_090,group 245,sequencing assay,ERX4623929,R1-2_rlp23-1_nlp20_090.fq.gz,R1-2_rlp23-1_nlp20_090.fq.gz,ERR4703243,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4703243/ERR4703243.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,90,minute
R1_rlp23-1_nlp20_090,ERS5229563,SAMEA7471867,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_rlp23-1_nlp20_090,group 245,sequencing assay,ERX4623929,R1-3_rlp23-1_nlp20_090.fq.gz,R1-3_rlp23-1_nlp20_090.fq.gz,ERR4703244,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4703244/ERR4703244.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,90,minute
R1_rlp23-1_nlp20_180,ERS5229564,SAMEA7471868,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_rlp23-1_nlp20_180,group 246,sequencing assay,ERX4623930,R1-1_rlp23-1_nlp20_180.fq.gz,R1-1_rlp23-1_nlp20_180.fq.gz,ERR4703245,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4703245/ERR4703245.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,180,minute
R1_rlp23-1_nlp20_180,ERS5229564,SAMEA7471868,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_rlp23-1_nlp20_180,group 246,sequencing assay,ERX4623930,R1-2_rlp23-1_nlp20_180.fq.gz,R1-2_rlp23-1_nlp20_180.fq.gz,ERR4703246,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4703246/ERR4703246.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,180,minute
R1_rlp23-1_nlp20_180,ERS5229564,SAMEA7471868,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_rlp23-1_nlp20_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_rlp23-1_nlp20_180,group 246,sequencing assay,ERX4623930,R1-3_rlp23-1_nlp20_180.fq.gz,R1-3_rlp23-1_nlp20_180.fq.gz,ERR4703247,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4703247/ERR4703247.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,180,minute
R2_rlp23-1_nlp20_000,ERS5229565,SAMEA7471869,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_rlp23-1_nlp20_000,group 247,sequencing assay,ERX4623931,R2-1_rlp23-1_nlp20_000.fq.gz,R2-1_rlp23-1_nlp20_000.fq.gz,ERR4703248,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4703248/ERR4703248.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,0,minute
R2_rlp23-1_nlp20_000,ERS5229565,SAMEA7471869,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_rlp23-1_nlp20_000,group 247,sequencing assay,ERX4623931,R2-2_rlp23-1_nlp20_000.fq.gz,R2-2_rlp23-1_nlp20_000.fq.gz,ERR4703249,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4703249/ERR4703249.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,0,minute
R2_rlp23-1_nlp20_005,ERS5229566,SAMEA7471870,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_rlp23-1_nlp20_005,group 248,sequencing assay,ERX4623932,R2-1_rlp23-1_nlp20_005.fq.gz,R2-1_rlp23-1_nlp20_005.fq.gz,ERR4703250,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4703250/ERR4703250.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,5,minute
R2_rlp23-1_nlp20_005,ERS5229566,SAMEA7471870,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_rlp23-1_nlp20_005,group 248,sequencing assay,ERX4623932,R2-2_rlp23-1_nlp20_005.fq.gz,R2-2_rlp23-1_nlp20_005.fq.gz,ERR4703251,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4703251/ERR4703251.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,5,minute
R2_rlp23-1_nlp20_010,ERS5229567,SAMEA7471871,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_rlp23-1_nlp20_010,group 249,sequencing assay,ERX4623933,R2-1_rlp23-1_nlp20_010.fq.gz,R2-1_rlp23-1_nlp20_010.fq.gz,ERR4703252,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4703252/ERR4703252.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,10,minute
R2_rlp23-1_nlp20_010,ERS5229567,SAMEA7471871,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_rlp23-1_nlp20_010,group 249,sequencing assay,ERX4623933,R2-2_rlp23-1_nlp20_010.fq.gz,R2-2_rlp23-1_nlp20_010.fq.gz,ERR4703253,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4703253/ERR4703253.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,10,minute
R2_rlp23-1_nlp20_030,ERS5229568,SAMEA7471872,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_rlp23-1_nlp20_030,group 250,sequencing assay,ERX4623934,R2-1_rlp23-1_nlp20_030.fq.gz,R2-1_rlp23-1_nlp20_030.fq.gz,ERR4703254,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4703254/ERR4703254.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,30,minute
R2_rlp23-1_nlp20_030,ERS5229568,SAMEA7471872,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_rlp23-1_nlp20_030,group 250,sequencing assay,ERX4623934,R2-2_rlp23-1_nlp20_030.fq.gz,R2-2_rlp23-1_nlp20_030.fq.gz,ERR4703255,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4703255/ERR4703255.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,30,minute
R2_rlp23-1_nlp20_090,ERS5229569,SAMEA7471873,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_rlp23-1_nlp20_090,group 251,sequencing assay,ERX4623935,R2-1_rlp23-1_nlp20_090.fq.gz,R2-1_rlp23-1_nlp20_090.fq.gz,ERR4703256,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4703256/ERR4703256.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,90,minute
R2_rlp23-1_nlp20_090,ERS5229569,SAMEA7471873,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_rlp23-1_nlp20_090,group 251,sequencing assay,ERX4623935,R2-2_rlp23-1_nlp20_090.fq.gz,R2-2_rlp23-1_nlp20_090.fq.gz,ERR4703257,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4703257/ERR4703257.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,90,minute
R2_rlp23-1_nlp20_180,ERS5229570,SAMEA7471874,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_rlp23-1_nlp20_180,group 252,sequencing assay,ERX4623936,R2-1_rlp23-1_nlp20_180.fq.gz,R2-1_rlp23-1_nlp20_180.fq.gz,ERR4703258,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4703258/ERR4703258.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,180,minute
R2_rlp23-1_nlp20_180,ERS5229570,SAMEA7471874,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,rlp23-1,nlp20,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_rlp23-1_nlp20_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_rlp23-1_nlp20_180,group 252,sequencing assay,ERX4623936,R2-2_rlp23-1_nlp20_180.fq.gz,R2-2_rlp23-1_nlp20_180.fq.gz,ERR4703259,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4703259/ERR4703259.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,rlp23-1,nlp20,1,millimolar,180,minute
